item_id,title,author_last,author_first,gr_id,cover_img_url
6046,henry huggins,cleary, beverly ,568476,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6047,theres a boy in the girls bathroom,sachar, louis,236056,https://images.gr-assets.com/books/1346870062m/236056.jpg
6048,the marshall cavendish science project book of plants ,parker, steve ,21523668,https://images.gr-assets.com/books/1395347120m/21523668.jpg
6049,poisonous creatures,aaseng, nathan ,15979682,https://images.gr-assets.com/books/1348744546m/15979682.jpg
6050,first space encyclopedia,bingham, caroline,1012843,https://images.gr-assets.com/books/1309294963m/1012843.jpg
6051,earth and universe,dunlop, storm ,1039752,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6052,jango fett bounty hunter,arnold, eric ,9711629,https://images.gr-assets.com/books/1403202252m/9711629.jpg
6053,caddie woodlawn,brink, carol ryrie,205821,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6054,the new padawan,stevens, eric,25066765,https://images.gr-assets.com/books/1436649492m/25066765.jpg
6055,star wars the clone wars ,cerasi, christopher ,2919938,https://images.gr-assets.com/books/1320436801m/2919938.jpg
6056,today is valentines day ,hallinan, p k ,1250261,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6057,emmets guide to being awesome,landers, ace,23014001,https://images.gr-assets.com/books/1432914246m/23014001.jpg
6058,pinky and rex go to camp ,howe, james,1114176,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6059,how to talk to your child about sex,eyre, linda,4332027,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6060,the mystery at disney world,marsh, carole ,22790412,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6061,honors pledge,heitzmann, kristen ,10637748,https://images.gr-assets.com/books/1327878861m/10637748.jpg
6062,the lion king ii ,saxon, victoria,1350249,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6063,the 10 natural laws of successful time and life management proven strategies for increased productivity and inner peace,smith, hyrum w ,926206,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6064,dracula doesnt drink lemonade,dadey, debbie ,72470,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6065,the girls of august,siddons, anne rivers ,16131115,https://images.gr-assets.com/books/1385350281m/16131115.jpg
6066,i survived the shark attacks of 1916,tarshis, lauren ,8500194,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6067,muggie maggie,cleary, beverly ,251774,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6068,the little mermaid classic storybook,kahn, sheryl,371423,https://images.gr-assets.com/books/1320405043m/371423.jpg
6069,the someday jar a novel,morgan, allison,555999,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6070,biscuit finds a friend,capucilli, alyssa ,2016388,https://images.gr-assets.com/books/1384259200m/2016388.jpg
6071,the night sky,hamer, martyn ,21996356,https://images.gr-assets.com/books/1407372825m/21996356.jpg
6072,a tale of magic ,colfer, chris,27272224,https://images.gr-assets.com/books/1449683242m/27272224.jpg
6073,summer of the monkeys,rawls, wilson ,10372,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6074,rock climbing,endres, hollie j ,325279,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6075,the dream keeper and other poems,hughes, langston,1055924,https://images.gr-assets.com/books/1273861776m/1055924.jpg
6076,sign language for kids,heller, lora,8621617,https://images.gr-assets.com/books/1327877249m/8621617.jpg
6077,come back amelia bedelia,parish, peggy ,774001,https://images.gr-assets.com/books/1353400157m/774001.jpg
6078,arthurs lost puppy,brown, marc tolon ,1709851,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6079,pony crazy,hapka, cathy ,6376527,https://images.gr-assets.com/books/1347796092m/6376527.jpg
6080,puppies and kittens,corse, nicole ,1066309,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6081,who lives in the zoo ,bonforte, lisa ,750231,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6082,cowgirl kate and cocoa horse in the house,silverman, erica ,210311,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6083,first big book of the ocean,hughes, catherine d ,10552272,https://images.gr-assets.com/books/1343351444m/10552272.jpg
6084,sheltie the hero,clover, peter,297999,https://images.gr-assets.com/books/1483541519m/297999.jpg
6085,little cats luck,bauer, marion dane,9640027,https://images.gr-assets.com/books/1320532858m/9640027.jpg
6086,dog finds lost dolphins and more true stories of amazing animals heroes,carney, elizabeth,13227330,https://images.gr-assets.com/books/1333580246m/13227330.jpg
6087,a pony to the rescue,szymanski, lois,3462,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6088,lets read together poems,brown, helen a ,30046912,https://images.gr-assets.com/books/1490634711m/30046912.jpg
6089,the tale of three trees a traditional folktale,hunt, angela elwell,181400,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6090,a pony for keeps,betancourt, jeanne ,6603110,https://images.gr-assets.com/books/1311835057m/6603110.jpg
6091,i survived the california wildfires 2018,tarshis, lauren,18774020,https://images.gr-assets.com/books/1400863574m/18774020.jpg
6092,five little peppers and how they grew ,sidney, margaret,7911,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6093,the red ball,yardley, joanna ,15814436,https://images.gr-assets.com/books/1391613420m/15814436.jpg
6094,in her sisters shadow an intimate biography of lee radziwill,dubois, diana,972176,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6095,my hero academia vol 5 ,horikoshi, kohei,26036077,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6096,my hero academia vol 12 ,horikoshi, kohei,27406773,https://images.gr-assets.com/books/1457907805m/27406773.jpg
6097,how to draw action dragon ball z,watson, b s ,969279,https://images.gr-assets.com/books/1442769929m/969279.jpg
6098,mechaforce,su, e j ,6068557,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6099,ashes and ice,peterson, tracie ,15864513,https://images.gr-assets.com/books/1346242360m/15864513.jpg
6100,the loyal one,gray, shelley shepard,12774574,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6101,the k team,rosenfelt, david,7796389,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6102,the raven a biography of sam houston ,james, marquis,318011,https://images.gr-assets.com/books/1325070167m/318011.jpg
6103,dead mans walk a novel,mcmurtry, larry ,54804,https://images.gr-assets.com/books/1371294566m/54804.jpg
6104,the assassins a novel,north, oliver ,797034,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6105,the jellybeans and the big dance,numeroff, laura joffe ,2668387,https://images.gr-assets.com/books/1328813246m/2668387.jpg
6106,the easter egg farm,auch, mary jane,7151485,https://images.gr-assets.com/books/1419180714m/7151485.jpg
6107,rechenkas eggs,polacco, patricia ,169413,https://images.gr-assets.com/books/1344268896m/169413.jpg
6108,the case of the hungry stranger,bonsall, crosby newell,12735783,https://images.gr-assets.com/books/1409599884m/12735783.jpg
6109,brians winter,paulsen, gary ,141372,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6110,the land of stories the wishing spell,colfer, chris ,11607446,https://images.gr-assets.com/books/1326920505m/11607446.jpg
6111,the land of stories the enchantress returns,colfer, chris,17722973,https://images.gr-assets.com/books/1364843824m/17722973.jpg
6112,the hidden kingdom,sutherland, tui,27209193,https://images.gr-assets.com/books/1466987252m/27209193.jpg
6113,moon rising,sutherland, tui,12374155,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6114,beyond the kingdoms,colfer, chris,24968392,https://images.gr-assets.com/books/1430009826m/24968392.jpg
6115,the darkest hour,hunter, erin ,18692145,https://images.gr-assets.com/books/1388461480m/18692145.jpg
6116,darkness of dragons,sutherland, tui,821905,https://images.gr-assets.com/books/1306870670m/821905.jpg
6117,talons of power,sutherland, tui,21795121,https://images.gr-assets.com/books/1396017661m/21795121.jpg
6118,a new fear,stine, r l ,1818766,https://images.gr-assets.com/books/1339703769m/1818766.jpg
6119,fortune and glory tantalizing twenty seven,evanovich, janet,507457,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6120,the stepsister,stine, r l ,24870474,https://images.gr-assets.com/books/1423405788m/24870474.jpg
6121,the magicians nephew,lewis, c s ,838799,https://images.gr-assets.com/books/1408925232m/838799.jpg
6122,the horse and his boy,lewis, c s ,1120844,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6123,red rising,brown, pierce,34873380,https://images.gr-assets.com/books/1492457407m/34873380.jpg
6124,attack of the beastly baby sitter,stine, r l ,6956621,https://images.gr-assets.com/books/1355113643m/6956621.jpg
6125,beauty queens,bray, libba ,9464733,https://images.gr-assets.com/books/1289410187m/9464733.jpg
6126,the second horror,stine, r l ,23287178,https://images.gr-assets.com/books/1414154086m/23287178.jpg
6127,grecian holiday or how i turned down the best possible thing only to have the time of my life,cann, kate ,501740,https://images.gr-assets.com/books/1352025647m/501740.jpg
6128,ghost town,caine, rachel ,156195,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6129,cheerleaders the third evil,stine, r l ,107928,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6130,hate list,brown, jennifer,6316171,https://images.gr-assets.com/books/1479653095m/6316171.jpg
6131,this one summer,tamaki, mariko ,18465566,https://images.gr-assets.com/books/1456895195m/18465566.jpg
6132,diary of a wimpy kid old school,kinney, jeff ,389627,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6133,paper towns,green, john,2914097,https://images.gr-assets.com/books/1363900840m/2914097.jpg
6134,shattering glass,giles, gail,841868,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6135,stay,caletti, deb ,22305657,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6136,bad dreams,stine, r l ,370124,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6137,burn for burn,han, jenny ,13406425,https://images.gr-assets.com/books/1332791803m/13406425.jpg
6138,the secret bedroom,stine, r l ,176577,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6139,why im afraid of bees,stine, r l ,5122520,https://images.gr-assets.com/books/1325286696m/5122520.jpg
6140,the evil moon,stine, r l ,17190995,https://images.gr-assets.com/books/1455405285m/17190995.jpg
6141,graveyard shakes,terry, laura,34051369,https://images.gr-assets.com/books/1505567076m/34051369.jpg
6142,city of bones,clare, cassandra ,367335,https://images.gr-assets.com/books/1312044300m/367335.jpg
6143,lead a horse to murder a reigning cats dogs mystery,baxter, cynthia,583547,https://images.gr-assets.com/books/1320425084m/583547.jpg
6144,artemis fowl the graphic novel,colfer, eoin,114725,https://images.gr-assets.com/books/1357070412m/114725.jpg
6145,mythology,hamilton, edith,187873,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6146,rich dad poor dad what the rich teach their kids about money that the poor and middle class do not ,kiyosaki, robert t ,27917357,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6147,look whos playing first base ,christopher, matt ,17289087,https://images.gr-assets.com/books/1421762433m/17289087.jpg
6148,the big black book of income secrets,dyson, tom,96998,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6149,the boy in the striped pajamas a fable,boyne, john,39999,https://images.gr-assets.com/books/1366228171m/39999.jpg
6150,seven complete nero wolfe novels,stout, rex,77616,https://images.gr-assets.com/books/1286488621m/77616.jpg
6151,oceans apart,kingsbury, karen ,22911496,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6152,on every side,kingsbury, karen,25744542,https://images.gr-assets.com/books/1502574962m/25744542.jpg
6153,essential eastwood directors collection,eastwood, clint,35305256,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6154,reposition yourself living life without limits,jakes, t d ,8639945,https://images.gr-assets.com/books/1320430487m/8639945.jpg
6155,the house on the cliff,dixon, franklin w ,11973190,https://images.gr-assets.com/books/1317666770m/11973190.jpg
6156,mattimeo,jacques, brian ,201342,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6157,cycle of the werewolf,king, stephen,550844,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6158,the haunting of hill house,jackson, shirley,22010728,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6159,the shadow rising,jordan, robert ,216213,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6160,the fires of heaven,jordan, robert ,700769,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6161,a field guide to the stars and planets,menzel, donald h ,74903,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6162,the renaissance a history of civilization in italy from 1304 1576 a d ,durant, will,1041033,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6163,life during the renaissance,netzley, patricia d ,7617646,https://images.gr-assets.com/books/1263959823m/7617646.jpg
6164,leonardo da vinci 1452 1519,z ollner, frank ,463650,https://images.gr-assets.com/books/1309286046m/463650.jpg
6165,who was leonardo da vinci ,edwards, roberta ,146364,https://images.gr-assets.com/books/1341546365m/146364.jpg
6166,leonardo da vinci ,leonardo, da vinci,34684622,https://images.gr-assets.com/books/1508059671m/34684622.jpg
6167,the path of daggers,jordan, robert,140974,https://images.gr-assets.com/books/1390508613m/140974.jpg
6168,day of the night crawlers,cummings, troy ,17265260,https://images.gr-assets.com/books/1366776355m/17265260.jpg
6169,snow dog go dog,heiligman, deborah,916764,https://images.gr-assets.com/books/1320496828m/916764.jpg
6170,count a saurus ,blumenthal, nancy ,217584,https://images.gr-assets.com/books/1372181988m/217584.jpg
6171,attack of the shadow smashers,cummings, troy,213206,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6172,chomp of the meat eating vegetables,cummings, troy,12081467,https://images.gr-assets.com/books/1320532144m/12081467.jpg
6173,how big is big ,ziefert, harriet ,32672069,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6174,whack of the p rex,cummings, troy,22072160,https://images.gr-assets.com/books/1399910829m/22072160.jpg
6175,100 days of real food on a budget simple tips and tasty recipes to help you cut out processed food without breaking the bank,leake, lisa,13613646,https://images.gr-assets.com/books/1335182244m/13613646.jpg
